country,name,symbol,tag,id,issuer,isin,asset class
germany,Acatis Ifk Value Renten A,0P0000IVPR,acatis-ifk-value-renten-ui-a,1034526,Universal-Investment GmbH,DE000A0X7582,bond
germany,Russell Investment Company Plc - Acadian European Equity Ucits A Eur Acc,0P00006ZY9,acadian-european-equity-ucits-a-eur,1033125,Russell Investments Ireland Limited,IE00B138F130,equity
germany,Unistrategie: Ausgewogen,0P00000P09,unistrategie:ausgewogen,1034680,Union Investment Privatfonds GmbH,DE0005314116,equity
germany,Deka-industrie 4.0 Cf,0P00019ZRN,deka-industrie-4.0-cf,1094218,Deka International SA,LU1508359509,equity
germany,Lbbw Multi Global R,0P00000CKQ,lbbw-multi-global-r,1034632,LBBW Asset Management Investment GmbH,DE0009766881,equity
germany,Lbbw Multi Global I,0P0000UHQC,lbbw-multi-global-i,1034631,LBBW Asset Management Investment GmbH,DE000A1H7250,equity
germany,Fos Rendite Und Nachhaltigkeit A,0P0000KXZQ,fos-rendite-und-nachhaltigkeit,1034614,Deutsche Asset Management Investment GmbH,DE000DWS0XF8,equity
germany,Comgest Growth Europe Opportunities Eur I Acc,0P000127WB,greater-europe-opportunities-eur-i,1032791,Comgest Asset Management Intl Ltd,IE00BHWQNN83,equity
germany,Comgest Growth Europe Opportunities Eur Acc,0P0000MYK5,greater-europe-opportunities-eur-ac,1032790,Comgest Asset Management Intl Ltd,IE00B4ZJ4188,equity
germany,Comgest Growth Europe Opportunities Eur R Acc,0P000102GE,greater-europe-opportunities-eur-r,1032792,Comgest Asset Management Intl Ltd,IE00BD5HXJ66,equity
germany,Lbbw Dividenden Strategie Euroland I,0P0000IVKS,lbbw-dividenden-strategie-eurolandi,1034627,LBBW Asset Management Investment GmbH,DE000A0NAUM4,equity
germany,Lbbw Dividenden Strategie Euroland R,0P00000CKG,lbbw-dividenden-strategie-eurolandr,1034630,LBBW Asset Management Investment GmbH,DE0009780411,equity
germany,Lbbw Dividenden Strategie Euroland It,0P0000IVKU,lbbw-dividenden-strategie-eurolandt,1034629,LBBW Asset Management Investment GmbH,DE000A0NAUN2,equity
germany,Lbbw Dividenden Strategie Euroland Rt,0P0000IVKT,lbbw-dividenden-strategie-eurolanrt,1034628,LBBW Asset Management Investment GmbH,DE000A0NAUL6,equity
germany,Aramea Rendite Plus A,0P0000JTS1,aramea-rendite-plus-a,1034555,HANSAINVEST Hanseatische Investment-GmbH,DE000A0NEKQ8,equity
germany,Allianz Strategiefonds Wachstum A2 Eur,0P000149HM,allianz-strategiefonds-wachstum-a2,1025153,Allianz Global Investors GmbH,DE0009797639,equity
germany,Allianz Strategiefonds Wachstum A Eur,0P00000Z9X,allianz-strategiefonds-wachstum-a-e,1025141,Allianz Global Investors GmbH,DE0009797266,equity
germany,Allianz Strategiefonds Wachstum I Eur,0P00016XRZ,allianz-strategiefonds-wachstum-i-e,1025155,Allianz Global Investors GmbH,DE000A14N9S1,equity
germany,Allianz Strategiefonds Wachstum It2 Eur,0P00018TX1,allianz-strategiefonds-wachstum-it2,1025158,Allianz Global Investors GmbH,DE000A2AMPL4,equity
germany,Uniinstitutional European Minrisk Equities,0P00001C1H,uniinstitutional-european-minrisk-e,1034676,Union Investment Privatfonds GmbH,DE0009750554,equity
germany,Uniinstitutional Premium Corporate Bonds,0P0000AD2E,uniinstitutional-premium-corporate,1034677,Union Investment Privatfonds GmbH,DE0005326599,bond
germany,Vinacapital Vietnam Opportunity Fund Ltd,0P0000NMAG,vinacapital-vietnam-opportunity-fun,1025146,VinaCapital Investment Management Ltd,GG00BYXVT888,equity
germany,Mediolanum Challenge Cyclical Equity L,0P00000G0M,mediolanum-challenge-cyclical-equit,1032949,Mediolanum International Funds Limited,IE0004462408,equity
germany,Siemens Balanced,LP65039769,siemens-balanced,1013969,Siemens Fonds Invest GmbH,DE000A0KEXM6,equity
gibraltar,Lloyds Multi Strategy Fund Limited Growth,0P00008F0F,lloyds-multi-strategy-fund-limitegg,1046176,Lloyds TSB Offshore Fund Managers,GB00B02F7G74,equity
gibraltar,Lloyds Multi Strategy Fund Limited Growth,0P0000SR4W,lloyds-multi-strategy-fund-limited,1046177,Lloyds TSB Offshore Fund Managers,,equity
gibraltar,Lloyds Multi Strategy Fund Limited Growth,0P0000SR4V,lloyds-multi-strategy-fund-limitege,1046175,Lloyds TSB Offshore Fund Managers,GB00B02F7G74,equity
gibraltar,Lloyds Multi Strategy Fund Limited Conserv,0P0000SR4X,lloyds-multi-strategy-fund-limitedu,1046174,Lloyds TSB Offshore Fund Managers,,other
gibraltar,Lloyds Multi Strategy Fund Limited Conserv,0P0000SR4T,lloyds-multi-strategy-fund-limitede,1046172,Lloyds TSB Offshore Fund Managers,,other
gibraltar,Lloyds Multi Strategy Fund Limited Conserv,0P00008F0D,lloyds-multi-strategy-fund-limitedg,1046173,Lloyds TSB Offshore Fund Managers,GB00B02F7903,other
gibraltar,Alphen Oak Fund Limited Redeemable Preference Participation Shares,LP68239760,alphen-oak-fund-limited-redeemable,1011746,Alphen Oak Fund Limited,GI000A1W4ZE1,equity
greece,Alpha Blue Chips Greek Equity,0P0000SOIM,alpha-blue-chips-greek-equity,1014178,Alpha Asset Management A.E.D.A.K.,,equity
greece,Delos Eurobond - Foreign Bond Fund A,LP60047137,delos-eurobond-foreign-bond-fund,1011434,NBG Asset Management MFMC,GRF000024007,bond
greece,Eurobank Gf Global Foreign Bond Fund,LP68060291,eurobank-global-bond-foreign-bond-f,1011435,Eurobank Asset Management MFMC,GRF000141009,bond
greece,Alpha Money Market Standard Variable Nav Fund,0P0000SOIX,alpha-money-market-fund,1014179,Alpha Asset Management A.E.D.A.K.,,bond
greece,Alpha Aggressive Strategy Greek Equity,0P0000SOIH,alpha-aggressive-strategy-greek-equ,1014177,Alpha Asset Management A.E.D.A.K.,,equity
greece,Interamerican Foreign Money Market Fund Acc,LP60047511,interamerican-foreign-money-market,1011430,Eurobank Asset Management MFMC,GRF000146008,bond
greece,3k Domestic Equity Fund Retail Share,LP68058283,3k-domestic-equity-fund-retail-shar,1011437,3K INVESTMENT PARTNERS M.F.M.C.,GRF000072006,equity
greece,Piraeus International Balanced Fd Of Fds,LP68289676,piraeus-international-balanced-fd-o,1011432,Piraeus Asset Management Mutual Funds Management C,GRF000097003,equity
greece,European Reliance Growth Domestic Equity Fund,0P000150YC,european-reliance-growth-domestic-e,1014180,European Reliance Asset Management M.F.M.C.,,equity
greece,Alpha Trust New Strategy Domestic Equity Fund,LP60047450,alpha-trust-new-strategy-domestic-e,1011433,Alpha Trust,GRF000059003,equity
greece,Piraeus Dynamic Companies Domestic Eq,LP65165336,piraeus-dynamic-companies-domestic,1011431,Piraeus Asset Management Mutual Funds Management C,GRF000100005,equity
greece,Allianz Aggressive Strategy (domestic Equities) Mutual Fund,LP65165218,allianz-aggressive-strategy-domest,1011436,Allianz Mutual Fund Management Hellas,GRF000010006,equity
greece,3k Greek Value Domestic Equity Fund (retail Share Class),0P0001A0A6,3k-greek-value-domestic-eq-retail,1152322,3K INVESTMENT PARTNERS M.F.M.C.,GRF000135001,equity
greece,3k Balanced Fund (retail Share Class),0P0001A0A4,3k-balanced-fund-retail,1152321,3K INVESTMENT PARTNERS M.F.M.C.,GRF000071008,equity
greece,3k European Short-term Money Market Fund (retail Share Class),0P0001A0A7,3k-european-st-money-market-r,1152320,3K INVESTMENT PARTNERS M.F.M.C.,GRF000070000,bond
greece,Delos Usdbond - Foreign Bond Fund A,LP60047563,delos-usdbond-foreign-bond-fund-a,1011438,NBG Asset Management MFMC,GRF000025004,bond
hong-kong,Pimco Gis Income Fund E Class Hkd (unhedged) Income,0P0000XZZE,income-fund-e-inc-hkd,1033544,PIMCO Global Advisors (Ireland) Limited,IE00B92ZW543,bond
hong-kong,Jpmorgan Multi Income (mth) - Hkd,0P0000TU2D,jpmorgan-multi-income-mth-hkd,1030179,JPMorgan Funds (Asia) Limited,HK0000084522,equity
hong-kong,Hsbc Mandatory Provident Fund-supertrust Plus Hang Seng Index Tracking Fund,0P00008SUC,hsbc-mandatory-provident-fund-supe,1030104,HSBC Life (International) Limited,,equity
hong-kong,Schroder Asian Asset Income Fund C Distribution Hkd,LP68090880,schroder-asian-asset-income-c-inc,1011373,Schroder Investment Management (HK) Ltd,HK0000081916,equity
hong-kong,Schroder Asian Asset Income Fund C Accumulation Hkd,LP68090879,schroder-asian-asset-income-fund-hc,1011371,Schroder Investment Management (HK) Ltd,HK0000081858,equity
hong-kong,Schroder Asian Asset Income Fund A Distribution Usd,0P0000TGNU,schroder-asian-asset-income-fund-us,1034724,Schroder Investment Management (HK) Ltd,HK0000081932,equity
hong-kong,Schroder Asian Asset Income Fund C Accumulation Usd,0P0000TGNP,schroder-asian-asset-income-fund-uc,1034723,Schroder Investment Management (HK) Ltd,HK0000081882,equity
hong-kong,Schroder Asian Asset Income Fund A Distribution Hkd,LP68090830,schroder-asian-asset-income-a-inc,1011372,Schroder Investment Management (HK) Ltd,HK0000081908,equity
hong-kong,Schroder Asian Asset Income Fund A Accumulation Hkd,LP68090828,schroder-asian-asset-income-fund-ha,1011370,Schroder Investment Management (HK) Ltd,HK0000081841,equity
hong-kong,Schroder Asian Asset Income Fund A Accumulation Usd,0P0000TGNO,schroder-asian-asset-income-fund-ua,1034722,Schroder Investment Management (HK) Ltd,HK0000081874,equity
hong-kong,Jpmorgan Japan (yen) (acc) - Jpy,0P00001DU1,jpmorgan-japan-yen-acc-jpy,1034718,JPMorgan Funds (Asia) Limited,HK0000055670,equity
hong-kong,Sun Life Rainbow Mpf Scheme-sun Life Mpf Hong Kong Equity Fund B,0P00008ST9,sun-life-rainbow-mpf-scheme-sun-hkb,1030096,Sun Life Hong Kong Limited,,equity
hong kong,Fidelity Global Investment Fund - Hong Kong Equity Fund B,0P0000Z55J,fidelity-global-investment-fund-hon,1030214,FIL Investment Management (HK) Ltd,,equity
hong kong,Sun Life Rainbow Mpf Scheme-sun Life Mpf Hong Kong Equity Fund A,0P00008ST8,sun-life-rainbow-mpf-scheme-sun-lia,1030095,Sun Life Hong Kong Limited,,equity
hong kong,Allianz Global Investors Fund - Allianz Income And Growth Am Hkd,0P0000Y61U,allianz-income-and-growth-am-hkd,1037466,Allianz Global Investors GmbH,LU0820561909,equity
hong kong,Ab - American Income Portfolio At Inc,0P0000N0AU,american-income-portfolio-at-inh,1037092,AllianceBernstein (Luxembourg) S.à r.l.,LU0417103065,bond
hong kong,Ab - American Income Portfolio A2 Acc,0P0000N0AS,american-income-portfolio-a2-ach,1037086,AllianceBernstein (Luxembourg) S.à r.l.,LU0417102927,bond
hong kong,Schroder International Selection Fund Hong Kong Equity A Accumulation Hkd,0P00000M6T,sihong-kong-equity-a-acc,1042281,Schroder Investment Management Lux S.A.,LU0149534421,equity
hong kong,Templeton Global Total Return Fund A(mdis)hkd,0P0000N54B,templeton-global-total-return-funah,1036667,Franklin Templeton Investment Funds,LU0476943708,bond
hong kong,Templeton Global Total Return Fund A(acc)hkd,0P0000N54A,templeton-global-total-return-funda,1036666,Franklin Templeton Investment Funds,LU0476943963,bond
hong kong,Hang Seng Mandatory Provident Fund-supertrust Plus-hsi Tracking Fund,0P00008SU1,hang-seng-mandatory-provident-fuhsi,1030103,Hang Seng Investment Management Ltd,,equity
hong kong,Manulife Global Select (mpf) Scheme-manulife Mpf Stable Fund,0P00008VBF,manulife-global-select-mpf-scheme,1030117,Manulife Asset Management (HK) Ltd,,equity
hong kong,Boc-p Hk Equity Provident,0P00008VB4,boc-p-hk-equity-provident,1030113,BOCI-Prudential Asset Management,,equity
hong kong,Jpmorgan Asean Fund (acc) - Hkd,0P0000YQ72,jpmorgan-asean-fund-acc-hkd,1030208,JPMorgan Funds (Asia) Limited,HK0000123940,equity
hong kong,Jpmorgan Asia Equity Dividend (acc) - Hkd,0P0000Z04G,jpmorgan-asia-equity-dividend-acc-h,1030212,JPMorgan Funds (Asia) Limited,HK0000151800,equity
hong kong,Jpmorgan Asia Equity Dividend (mth) - Hkd,0P0000YZU9,jpmorgan-asia-equity-dividend-mth-h,1030210,JPMorgan Funds (Asia) Limited,HK0000151867,equity
hong kong,Boc-p Global Bond Provident,0P00008SS0,boc-p-global-bond-provident,1030090,BOCI-Prudential Asset Management,,bond
hong kong,Pictet-global Megatrend Selection P Hkd,0P00012E04,pimegatrend-selection-p-hkd,1041723,Pictet Asset Management (Europe) SA,LU1032529114,equity
hong kong,Schroder Balanced Investment Fund C Accumulation Hkd,0P00002C2D,schroder-balanced-investment-fund-h,1030062,Schroder Investment Management (HK) Ltd,HK0000213469,equity
hong kong,Schroder Balanced Investment Fund C Accumulation Usd,0P00002C2E,schroder-balanced-investment-fund-u,1030063,Schroder Investment Management (HK) Ltd,HK0000213493,equity
hong kong,Ubs (lux) Equity Fund - China Opportunity (usd) P Hkd Acc,0P00011U6O,ubs-equity-fund-china-opportunity-h,1042767,UBS Fund Management (Luxembourg) S.A.,LU1008478684,equity
hong kong,Sun Life Rainbow Mpf Scheme-sun Life Mpf Growth Fund A,0P00008STA,sun-life-rainbow-mpf-scheme-sun-lga,1030097,Sun Life Hong Kong Limited,,equity
hong kong,Sun Life Rainbow Mpf Scheme-sun Life Mpf Growth Fund B,0P00008STB,sun-life-rainbow-mpf-scheme-sun-lgb,1030098,Sun Life Hong Kong Limited,,equity
hong kong,Hsbc Mandatory Provident Fund-supertrust Plus Chinese Equity,0P0000MPRR,hsbc-mandatory-provident-fund-supce,1030148,HSBC Life (International) Limited,,equity
hong kong,Bea Union Investment Asian Bond And Currency Fund H Dis,0P0000TJZR,bea-union-investment-asian-bond-h,1030177,BEA Union Investment Management Ltd,HK0000081361,bond
hong kong,Bea Union Investment Global Bond A,LP65013255,bea-union-investment-global-bond-a,1011359,BEA Union Investment Management Ltd,HK0000065174,bond
hong kong,Sun Life Rainbow Mpf Scheme-sun Life Mpf Stable Fund A,0P00008STC,sun-life-rainbow-mpf-scheme-sun-lsa,1030099,Sun Life Hong Kong Limited,,equity
hong kong,Sun Life Rainbow Mpf Scheme-sun Life Mpf Stable Fund B,0P00008STD,sun-life-rainbow-mpf-scheme-sun-lsb,1030100,Sun Life Hong Kong Limited,,equity
hong kong,Manulife Global Select (mpf) Scheme-manulife Mpf North American Equity Fund,0P00008VBD,manulife-global-select-mpf-schemeae,1030116,Manulife Asset Management (HK) Ltd,,equity
hong kong,Allianz Global Investors Choice Fund - Allianz Choice Hong Kong Fund Ordinary A,0P00001AX3,allianz-global-investors-choice-fun,1034699,RCM Asia Pacific Limited,HK0000061835,equity
hong kong,Jpmorgan Multi Income (acc) - Usd,0P0000W7AA,jpmorgan-multi-income-acc-usd,1030190,JPMorgan Funds (Asia) Limited,HK0000095296,equity
hong kong,Jpmorgan Multi Income (mth) - Usd,0P0000TYLE,jpmorgan-multi-income-mth-usd,1030180,JPMorgan Funds (Asia) Limited,HK0000084514,equity
hong kong,Manulife Global Select (mpf) Scheme-manulife Mpf Hang Seng Index Tracking Fund,0P0000WAH7,manulife-global-select-mpf-scheme-m,1030191,Manulife Asset Management (HK) Ltd,,equity
hong kong,Sun Life Rainbow Mpf Scheme-sun Life Mpf Balanced Fund A,0P00008SOW,sun-life-rainbow-mpf-scheme-sun-lba,1030073,Sun Life Hong Kong Limited,,equity
hong kong,Sun Life Rainbow Mpf Scheme-sun Life Mpf Balanced Fund B,0P00008SOY,sun-life-rainbow-mpf-scheme-sun-lib,1030074,Sun Life Hong Kong Limited,,equity
hong kong,Manulife Global Select (mpf) Scheme-manulife Mpf International Equity Fund,0P00008VBC,manulife-global-select-mpf-schemeie,1030115,Manulife Asset Management (HK) Ltd,,equity
hong kong,Blackrock Global Funds - Emerging Markets Local Currency Bond Fund A3,0P0000VHMG,em-local-currency-bond-fund-a3h,1037939,BlackRock (Luxembourg) SA,LU0388349754,bond
hong kong,Pinebridge Us Equity Fund,0P0000ZPWK,pinebridge-us-equity-fund,1030217,PineBridge Investments Hong Kong Limited,HK0000133121,equity
hong kong,Boc-prudential Easy-choice Mpf Scheme-boc-prudential Global Equity Fund,0P00008SOS,boc-prudential-easy-choice-mpf-sch,1030072,BOCI-Prudential Trustee Limited,,equity
hong kong,Pictet-global Emerging Debt P Dm Hkd,0P0000VTLK,piemerging-debt-p-dm-hkd,1041709,Pictet Asset Management (Europe) SA,LU0760711878,bond
hong kong,Bct (mpf) Pro Choice-bct (pro) Asian Equity Fund,0P000099WM,bct-mpf-pro-choice-bct-pro-asian-eq,1030120,Bank Consortium,,equity
hong kong,Hsbc Mandatory Provident Fund-supertrust Plus Global Bond,0P0000MPRT,hsbc-mandatory-provident-fund-supgb,1030150,HSBC Life (International) Limited,,bond
hong kong,Schroder International Selection Fund Emerging Asia A Accumulation Hkd,0P0000X1ZU,siemerging-asia-a-hkd,1042131,Schroder Investment Management Lux S.A.,LU0828237940,equity
hong kong,Boc-prudential Global Equity Fund - Provident Class – Class A Units,0P00008SRZ,boc-prudential-global-equity-fund-p,1030089,BOCI-Prudential Asset Management,,equity
hong kong,Fidelity Retirement Master Trust-global Equity Fund,0P0000A3YJ,fidelity-retirement-master-trust-gl,1030128,FIL Investment Management (HK) Ltd,,equity
hong kong,Fidelity Retirement Master Trust-asia Pacific Equity Fund,0P0000A3YC,fidelity-retirement-master-trust-as,1030126,FIL Investment Management (HK) Ltd,,equity
hong kong,Bea Union Investment Asia Pacific Multi Income Fund A Hkd Dis,LP68143575,bea-union-investment-asia-pacifichk,1011375,BEA Union Investment Management Ltd,HK0000107265,equity
hong kong,Franklin Technology Fund A (acc) Hkd,0P0000Y5QA,franklin-technology-fund-a-acc-hkd,1039341,Franklin Templeton International Services S.à r.l.,LU0889565833,equity
hong kong,Ab Sicav I - Low Volatility Equity Portfolio A Hkd Acc,0P00013NAD,low-volatility-equity-portfolio-a-h,1037307,AllianceBernstein (Luxembourg) S.à r.l.,LU1037948541,equity
hong kong,Ab Sicav I - Low Volatility Equity Portfolio Ad Hkd Inc,0P00013NAC,low-volatility-equity-portfolio-adh,1037309,AllianceBernstein (Luxembourg) S.à r.l.,LU1037948897,equity
hong kong,Jpmorgan Funds - Emerging Markets Debt Fund A (mth) - Hkd,0P0000VCMP,jpem-debt-fund-a-mth-hkd,1040331,JPMorgan Asset Management (Europe) S.à r.l.,LU0727846858,bond
hong kong,Janus Henderson Capital Funds Plc - Balanced Fund - Class Ahk$acc,0P0000UAJA,janus-balanced-fund-a-hkusd-acc,1033542,Janus Henderson Investors,IE00B4JS1V06,equity
hong kong,Janus Henderson Capital Funds Plc - Balanced Fund - Class Ahk$inc,0P0000ZND6,janus-balanced-fund-a-hkusd-inc,1033543,Janus Henderson Investors,IE00B775H168,equity
hong kong,Schroder Growth Fund C Accumulation Hkd,0P00002BXB,schroder-growth-hkd-acc,1030058,Schroder Investment Management (HK) Ltd,HK0000213550,equity
hong kong,Schroder Growth Fund C Accumulation Usd,0P00002BXA,schroder-growth-usd-acc,1030057,Schroder Investment Management (HK) Ltd,HK0000213576,equity
hong kong,Principal Mpf Scheme Series 800-principal China Equity Fund D,0P0000A0UJ,principal-mpf-scheme-series-800-pri,1030124,Principal Trust Company (Asia) Limited,,equity
hong kong,Invesco Strategic Mpf Scheme-balanced Fund – H,0P00008SRR,invesco-strategic-mpf-scheme-balanh,1030084,Invesco Hong Kong Limited,,equity
hong kong,Invesco Strategic Mpf Scheme-balanced Fund - A,0P00008SRQ,invesco-strategic-mpf-scheme-balanc,1030083,Invesco Hong Kong Limited,,equity
hong kong,Bea (mpf) Industry Scheme-bea (industry Scheme) Stable Fund,0P00008SSX,bea-mpf-industry-scheme-bea-industr,1034701,BEA Union Investment Management Ltd,,equity
hong kong,Hang Seng Mandatory Provident Fund-supertrust Plus Chinese Eq,0P0000MPRN,hang-seng-mandatory-provident-fueq,1030145,Hang Seng Investment Management Ltd,,equity
hong kong,Bct (mpf) Pro Choice-bct (pro) Hang Seng Index Tracking Fund,0P0000MPRK,bct-mpf-pro-choice-bct-pro-hang-sen,1030142,Bank Consortium,,equity
hong kong,Value Partners High-dividend Stocks A1,0P00017XPM,value-partners-high-dividend-stoua1,1030232,Value Partners Hong Kong Limited,HK0000288735,equity
hong kong,Value Partners High-dividend Stocks A1,0P00017XVR,value-partners-high-dividend-stoca1,1030233,Value Partners Hong Kong Limited,,equity
hong kong,Value Partners High-dividend Stocks Z,0P00017XPG,value-partners-high-dividend-stockz,1030231,Value Partners Hong Kong Limited,HK0000288826,equity
hong kong,Value Partners High-dividend Stocks A2 Mdis,0P00017XP8,value-partners-high-dividend-stoca2,1030229,Value Partners Hong Kong Limited,HK0000288743,equity
hong kong,Value Partners High-dividend Stocks A2 Hkd Mdis,0P00017XPC,value-partners-high-dividend-sthka2,1030230,Value Partners Hong Kong Limited,HK0000288784,equity
hong kong,Fidelity Funds - Asian High Yield Fund A-mdist-hkd,0P0000PO18,asian-high-yield-fund-a-mdist-hkd,1039028,Fidelity (FIL Inv Mgmt (Lux) S.A.),LU0532244745,bond
